Adress,Område,Region,Datum,Slutpris,Begärt pris,Bostadstyp,Upplåtelseform,Antal rum,Boarea,Balkong,Våning,Elevator,Byggår,Avgift/månad,Driftskostnad 
Tomtebogatan 17,Vasastan,Stockholms kommun,2021-11-25,7050000,6295000,Lägenhet,Bostadsrätt,2 ,61 ,True,1,True,1911,1896,7200
"Tomtebogatan 13B, 4tr",Vasastan - Birkastan,Stockholms kommun,2021-11-25,9000000,,Lägenhet,Bostadsrätt,2 ,71 ,,4,False,1909,2775,6828
"Torsgatan 77, 3 tr",Vasastan,Stockholms kommun,2021-11-25,4500000,3995000,Lägenhet,Bostadsrätt,2 ,43 ,,3,True,1925,2313,6456
"Rödabergsgatan 10, vån 4",Vasastan,Stockholms kommun,2021-11-25,4815000,3995000,Lägenhet,Bostadsrätt,2 ,"41,8 ",False,4 av 5,True,1925,1949,5256
"Västmannagatan 89 A, 1 tr",Vasastan,Stockholms kommun,2021-11-25,4800000,4000000,Lägenhet,Bostadsrätt,2 ,37 ,True,1,False,1906,1515,
Frejgatan 56,Vasastan,Stockholms kommun,2021-11-25,6700000,6495000,Lägenhet,Bostadsrätt,2 ,"59,5 ",,4 av 5,True,1903,2205,
Hälsingehöjden 11,Vasastan,Stockholms kommun,2021-11-24,7510000,6500000,Lägenhet,Bostadsrätt,2 ,"65,5 ",False,0,True,1924,2921,6000
"Norra Stationsgatan 115, 0.5 tr.",Vasastan,Stockholms kommun,2021-11-24,3805000,3095000,Lägenhet,Bostadsrätt,2 ,35 ,,0,True,1912,1759,4800
Tomtebogatan 46,Birkastan,Stockholms kommun,2021-11-24,4250000,3495000,Lägenhet,Bostadsrätt,2 ,36 ,False,3,True,1906,1945,
"Surbrunnsgatan 55, 3 tr",Vasastan - Odenplan,Stockholms kommun,2021-11-24,5410000,4695000,Lägenhet,Bostadsrätt,2 ,58 ,False,3 av 7,True,1974,2663,4920
Rörstrandsgatan 48,Vasastan - Birkastan,Stockholms kommun,2021-11-24,7520000,7250000,Lägenhet,Bostadsrätt,2 ,59 ,True,6 av 6,True,1908,3494,7728
Upplandsgatan 54D,Vasastan,Stockholms kommun,2021-11-24,6650000,5995000,Lägenhet,Bostadsrätt,2 ,60 ,False,1 av 5,False,1905,2709,5800
Atlasmuren 18,Vasastan,Stockholms kommun,2021-11-24,4400000,4175000,Lägenhet,Bostadsrätt,2 ,51 ,False,0,True,1929,1044,6600
"Tulegatan 26, 3,5 trappor",Vasastaden,Stockholms kommun,2021-11-24,5810000,4495000,Lägenhet,Andel i bostadsförening,2 ,50 ,,,,1905,2084,
"Karlbergsvägen 51A, 4tr ög",Vasastan - Birkastan,Stockholms kommun,2021-11-23,5850000,4795000,Lägenhet,Bostadsrätt,2 ,44 ,True,4 av 4,False,1906,2057,5514
"Torsplan 10, vån 14",Vasastan/Hagastaden,Stockholms kommun,2021-11-23,10400000,9995000,Lägenhet,Bostadsrätt,2 ,75 ,True,14 av 34,True,2020,4458,
"Dannemoragatan 18, 4tr, Balkong sydväst",Vasastan-Norrtull,Stockholms kommun,2021-11-22,3900000,3495000,Lägenhet,Bostadsrätt,2 ,37 ,True,4 av 6,True,1947,1936,4000
"Hälsingegatan 14D, 3 tr",Vasastan,Stockholms kommun,2021-11-21,7000000,5995000,Lägenhet,Bostadsrätt,2 ,54 ,True,3 av 4,False,1909,1617,3800
Robert Almströmsgatan 3,Vasastan - Birkastan,Stockholms kommun,2021-11-20,5200000,4395000,Lägenhet,Bostadsrätt,2 ,44 ,,0,True,1927,2492,
Falugatan 13,Vasastan,Stockholms kommun,2021-11-20,4550000,3995000,Lägenhet,Bostadsrätt,2 ,44 ,False,1 av 4,False,1925,2671,5700
Holländargatan 26B,Vasastan - City/norrmalm/kungsholmen,Stockholms kommun,2021-11-19,5600000,4495000,Lägenhet,Bostadsrätt,2 ,43 ,,0,True,1881,2030,
"Torsplan 8, våning 15",Vasastan/Hagastaden,Stockholms kommun,2021-11-19,9437000,8495000,Lägenhet,Bostadsrätt,2 ,58 ,True,15,True,2019,3621,
"Västmannagatan 81B, 2 tr",Vasastan,Stockholms kommun,2021-11-19,5700000,4500000,Lägenhet,Bostadsrätt,2 ,46 ,False,2 av 4,True,1911,2916,4600
Frejgatan 17,Vasastan,Stockholms kommun,2021-11-19,6600000,6600000,Lägenhet,Andel i bostadsförening,2 ,"52,1 ",,4 av 4,False,1884,2665,5800
"Vulcanusgatan 13, vån 4",Vasastan,Stockholms kommun,2021-11-18,4100000,3795000,Lägenhet,Bostadsrätt,2 ,35 ,False,4 av 5,True,1929,1861,3200
"Tulegatan 22, 3 tr",Vasastan,Stockholms kommun,2021-11-18,5600000,4595000,Lägenhet,Bostadsrätt,2 ,46 ,,3 av 5,True,1931,2190,5520
Dalagatan 86 C,Vasastan,Stockholms kommun,2021-11-18,5600000,4350000,Lägenhet,Bostadsrätt,2 ,49 ,,1,True,1919,3080,4200
Roslagsgatan 47,Vasastan,Stockholms kommun,2021-11-17,4400000,4050000,Lägenhet,Bostadsrätt,2 ,42 ,False,3 av 5,True,1929,2300,3800
"Dannemoragatan 18, 4tr",Vasastan-Norrtull,Stockholms kommun,2021-11-17,5800000,5395000,Lägenhet,Bostadsrätt,2 ,56 ,True,4 av 6,True,1947,2800,
Roslagsgatan 29,Vasastan - Sibirien,Stockholms kommun,2021-11-17,4700000,4650000,Lägenhet,Bostadsrätt,2 ,56 ,False,0,True,1936,3455,6600
Västmannagatan 76,Stockholm - Vasastan/Norrmalm,Stockholms kommun,2021-11-17,4275000,3995000,Lägenhet,Bostadsrätt,2 ,39 ,True,6 av 6,True,,2247,
"Dalagatan 70A, 4 tr",Vasastan,Stockholms kommun,2021-11-17,5225000,4495000,Lägenhet,Bostadsrätt,2 ,33 ,True,4 av 4,False,1895,1667,5520
Upplandsgatan 77,Vasastan,Stockholms kommun,2021-11-17,6950000,,Lägenhet,Bostadsrätt,2 ,61 ,False,4 av 4,True,1899,2959,4000
"Eastmansvägen 11, vån 6",Vasastan,Stockholms kommun,2021-11-16,5950000,5695000,Lägenhet,Bostadsrätt,2 ,46 ,True,6 av 7,True,2009,1712,4250
"Surbrunnsgatan 46, 3 tr",Vasastan - Sibirien,Stockholms kommun,2021-11-16,9200000,6995000,Lägenhet,Bostadsrätt,2 ,66 ,True,3 av 5,True,1907,824,6600
"Döbelnsgatan 31A, ÖG",Vasastan,Stockholms kommun,2021-11-16,7575000,5995000,Lägenhet,Bostadsrätt,2 ,"58,2 ",True,1 av 4,False,1882,2612,6265
Hälsingegatan 6,Vasastan Odenplan,Stockholms kommun,2021-11-16,7290000,,Lägenhet,Bostadsrätt,2 ,63 ,True,2 av 6,True,1905,1938,6600
"Robert Almströmsgatan 10, 5 tr",Vasastan - Birkastan,Stockholms kommun,2021-11-16,6075000,4495000,Lägenhet,Bostadsrätt,2 ,37 ,True,5 av 6,True,1929,1539,
"Tulegatan 21, Vån 4/4",Vasastan,Stockholms kommun,2021-11-16,6225000,5295000,Lägenhet,Bostadsrätt,2 ,44 ,True,4 av 4,True,1891,1783,4600
"Karlbergsvägen 32 a, 2 tr",Vasastan,Stockholms kommun,2021-11-16,8900000,7495000,Lägenhet,Bostadsrätt,2 ,72 ,True,2 av 5,True,1889,2720,
"Odengatan 31C, 2tr",Vasastan,Stockholms kommun,2021-11-15,7100000,5995000,Lägenhet,Bostadsrätt,2 ,"60,5 ",True,2,True,1992,581,6600
"Torsplan 10, vån 8",Vasastan/Hagastaden,Stockholms kommun,2021-11-13,7825000,7395000,Lägenhet,Bostadsrätt,2 ,59 ,True,8 av 34,True,2020,3722,
"Döbelnsgatan 89, 6tr",Vasastan,Stockholms kommun,2021-11-12,5200000,4295000,Lägenhet,Bostadsrätt,2 ,43 ,False,6 av 6,True,1972,1478,
"Norrtullsgatan 30, 4tr",Vasastan,Stockholms kommun,2021-11-12,4875000,4295000,Lägenhet,Bostadsrätt,2 ,49 ,True,4 av 6,True,1939,2691,4800
"Sankt Eriksgatan 84, 5tr",Vasastan - Birkastan,Stockholms kommun,2021-11-12,4650000,3795000,Lägenhet,Bostadsrätt,2 ,38 ,,5 av 5,True,1928,1337,4200
"Torsgatan 78, 4tr",Vasastan - Röda Bergen/Torsplan,Stockholms kommun,2021-11-11,4500000,3895000,Lägenhet,Bostadsrätt,2 ,44 ,,4 av 4,False,1924,2454,5064
"Vikingagatan 5, 4 tr",Vasastan,Stockholms kommun,2021-11-11,7225000,5995000,Lägenhet,Andel i bostadsförening,2 ,56 ,True,4 av 5,False,1906,3211,
Birger Jarlsgatan 113C,Vasastan - Sibirien,Stockholms kommun,2021-11-10,6400000,5450000,Lägenhet,Bostadsrätt,2 ,57 ,True,2,False,1906,2689,
"Västmannagatan 39, 3tr",Vasastan - Odenplan,Stockholms kommun,2021-11-09,7300000,5995000,Lägenhet,Andel i bostadsförening,2 ,59 ,,3,True,1881,2516,
"Sigtunagatan 11A, 1 tr",Vasastan,Stockholms kommun,2021-11-09,5640000,4495000,Lägenhet,Andel i bostadsförening,2 ,40 ,True,1 av 3,False,1901,2150,
"Surbrunnsgatan 55, 5tr",Vasastan - Odenplan,Stockholms kommun,2021-11-09,5420000,4695000,Lägenhet,Bostadsrätt,2 ,58 ,False,5 av 7,True,1974,1823,4920
Torbjörn Klockares gata 7,Vasastan - Röda Bergen,Stockholms kommun,2021-11-09,5775000,4995000,Lägenhet,Bostadsrätt,2 ,67 ,False,,,1923,3330,4000
"Sveavägen 126, 4 tr",Vasastan Sibirien,Stockholms kommun,2021-11-09,4375000,3450000,Lägenhet,Bostadsrätt,2 ,39 ,True,4 av 6,True,1936,1915,
"Torsgatan 33, 6tr",Vasastan,Stockholms kommun,2021-11-09,8420000,6950000,Lägenhet,Bostadsrätt,2 ,58 ,True,6 av 6,True,1927,3026,7000
"Västmannagatan 86, 3tr",Vasastan - Odenplan,Stockholms kommun,2021-11-08,4725000,3875000,Lägenhet,Bostadsrätt,2 ,37 ,True,3 av 5,True,1906,1827,
Gästrikegatan 3A,Vasastan,Stockholms kommun,2021-11-08,7150000,,Lägenhet,Bostadsrätt,2 ,54 ,True,2 av 3,True,1911,2903,7241
Torsgatan 74,Vasastaden,Stockholms kommun,2021-11-04,5400000,4995000,Lägenhet,Bostadsrätt,2 ,52 ,False,3,True,1924,3304,
"Markvardsgatan 6, 4 tr",Vasastan -  Norrmalm,Stockholms kommun,2021-11-04,9400000,8195000,Lägenhet,Bostadsrätt,2 ,72 ,True,4 av 4,False,1898,2703,5520
Upplandsgatan 24B,Stockholm - Vasastan/Norrmalm,Stockholms kommun,2021-11-04,8250000,8000000,Lägenhet,Bostadsrätt,2 ,55 ,True,5 av 5,True,1885,2383,
Birkagatan 31,Vasastan,Stockholms kommun,2021-11-04,7425000,5995000,Lägenhet,Bostadsrätt,2 ,57 ,True,2 av 5,True,1904,2335,6400
Vikingagatan 20A,Vasastan - Birkastan,Stockholms kommun,2021-11-04,4200000,4095000,Lägenhet,Andel i bostadsförening,2 ,40 ,,0,False,1906,1217,
Hälsingehöjden 11,Vasastan,Stockholms kommun,2021-11-03,4700000,,Lägenhet,Bostadsrätt,2 ,41 ,False,2 av 6,True,1924,1794,6240
"Frejgatan 16, vån 2",Vasastan,Stockholms kommun,2021-11-03,4850000,3995000,Lägenhet,Bostadsrätt,2 ,43 ,True,2 av 5,True,1936,1806,
"Idungatan 3, 3 tr",Vasastan,Stockholms kommun,2021-11-03,4900000,3995000,Lägenhet,Bostadsrätt,2 ,46 ,,3 av 6,True,1969,2385,
"Bråvallagatan 9A, 1,5tr.",Vasastan - Birkastan,Stockholms kommun,2021-11-02,4670000,3795000,Lägenhet,Bostadsrätt,2 ,"42,5 ",,1,True,1927,2250,
"Roslagsgatan 29, 1,5tr",Vasastan - Sibirien,Stockholms kommun,2021-11-02,4000000,3395000,Lägenhet,Bostadsrätt,2 ,32 ,True,1 av 5,True,1936,2010,
"Hälsingegatan 15, 3tr",Vasastan,Stockholms kommun,2021-11-02,6500000,,Lägenhet,Bostadsrätt,2 ,50 ,True,3 av 5,True,1893,2408,6300
Birger Jarlsgatan 99B,Vasastan / Östermalm,Stockholms kommun,2021-11-02,5520000,4490000,Lägenhet,Bostadsrätt,2 ,48 ,,1,False,1913,1109,12600
"Västmannagatan 86, 1tr",Vasastan,Stockholms kommun,2021-11-01,5100000,4295000,Lägenhet,Bostadsrätt,2 ,41 ,,1 av 5,True,1906,2024,
Falugatan 14,Vasastan/Röda Bergen,Stockholms kommun,2021-11-01,3650000,,Lägenhet,Bostadsrätt,2 ,"33,5 ",False,1 av 3,False,1925,2338,3480
Surbrunnsgatan 24,Vasastan,Stockholms kommun,2021-11-01,7000000,5995000,Lägenhet,Bostadsrätt,2 ,64 ,,1,False,1906,1067,4600
Roslagsgatan 45,Vasastan - Sibirien,Stockholms kommun,2021-10-29,5550000,,Lägenhet,Bostadsrätt,2 ,50 ,,4,True,1929,2890,
"Torsgatan 73, 5tr",Vasastan - Röda bergen,Stockholms kommun,2021-10-29,6200000,5495000,Lägenhet,Bostadsrätt,2 ,51 ,,5 av 5,True,1926,3399,2880
Rehnsgatan 10A,Vasastan/Norrmalm,Stockholms kommun,2021-10-29,6150000,,Lägenhet,Bostadsrätt,2 ,35 ,True,4,False,1888,1658,4000
"Tre Liljor 5B, 2tr",Vasastan,Stockholms kommun,2021-10-29,7050000,5975000,Lägenhet,Bostadsrätt,2 ,58 ,True,2 av 6,True,1926,2943,
Robert Almströmsgatan 12,Vasastan,Stockholms kommun,2021-10-29,5100000,3995000,Lägenhet,Bostadsrätt,2 ,39 ,,,,1927,1905,9300
"Tulegatan 32A, 2 tr",Vasastan,Stockholms kommun,2021-10-29,6450000,5495000,Lägenhet,Andel i bostadsförening,2 ,55 ,,2 av 6,True,1903,2165,
"Birkagatan 21A, 3 tr ö.g",Birkastan,Stockholms kommun,2021-10-28,7470000,6950000,Lägenhet,Bostadsrätt,2 ,66 ,True,3 av 4,False,1905,2231,
Surbrunnsgatan 52,Vasastan / Odenplan,Stockholms kommun,2021-10-28,8000000,6195000,Lägenhet,Bostadsrätt,2 ,60 ,True,1 av 3,True,1888,3384,6500
Gävlegatan 7,Vasastan Röda Bergen,Stockholms kommun,2021-10-28,4200000,3695000,Lägenhet,Bostadsrätt,2 ,38 ,False,,,1926,1452,
"Atlasgatan 1, 3 Tr",Vasastan - Atlas,Stockholms kommun,2021-10-27,7000000,,Lägenhet,Bostadsrätt,2 ,64 ,False,3 av 5,True,1929,2845,7932
Nina einhorns gata 10,Vasastan - Hagastaden,Stockholms kommun,2021-10-27,5050000,4795000,Lägenhet,Bostadsrätt,2 ,54 ,True,5 av 12,True,2018,3229,
Atlasgatan 7,Vasastan,Stockholms kommun,2021-10-27,5200000,3995000,Lägenhet,Andel i bostadsförening,2 ,40 ,,2,True,1929,1960,4800
Robert Almströmsgatan 12,Vasastan,Stockholms kommun,2021-10-27,5400000,4195000,Lägenhet,Bostadsrätt,2 ,40 ,True,1,True,1927,1944,
"Surbrunnsgatan 43A, 4tr",Vasastan - Odenplan,Stockholms kommun,2021-10-26,6100000,4995000,Lägenhet,Bostadsrätt,2 ,49 ,True,4 av 5,False,1909,2579,
Döbelnsgatan 53A,Vasastan,Stockholms kommun,2021-10-26,5615000,4395000,Lägenhet,Bostadsrätt,2 ,33 ,True,4 av 4,False,1909,1183,3800
Karlbergsvägen 29A,Vasastan,Stockholms kommun,2021-10-26,7440000,6250000,Lägenhet,Bostadsrätt,2 ,55 ,True,3,True,1898,2016,3600
"Torsgatan 42C, ög",Vasastan - Sankt Eriksplan,Stockholms kommun,2021-10-25,5600000,4995000,Lägenhet,Bostadsrätt,2 ,59 ,False,,,1929,2900,2500
Karlbergsvägen 84 A,Vasastan,Stockholms kommun,2021-10-22,8150000,6750000,Lägenhet,Bostadsrätt,2 ,63 ,True,2 av 4,False,1912,3367,1500
Sonja Kovalevskys Gata 8,Hagastaden,Stockholms kommun,2021-10-21,5235000,4695000,Lägenhet,Bostadsrätt,2 ,"49,5 ",True,2 av 11,True,2018,2417,
Sankt Eriksgatan 64,Vasastan,Stockholms kommun,2021-10-21,5700000,5700000,Lägenhet,Bostadsrätt,2 ,56 ,False,3 av 10,True,1929,1981,
Tulegatan 23A,Vasastan,Stockholms kommun,2021-10-21,9000000,7695000,Lägenhet,Bostadsrätt,2 ,67 ,True,1 av 5,True,1895,2545,7200
"Sigtunagatan 5A, VINDSVÅNING,  ö.g",Vasastan - Odenplan,Stockholms kommun,2021-10-20,8900000,8795000,Lägenhet,Bostadsrätt,2 ,52 ,True,4 av 4,True,1912,2430,
Tomtebogatan 40,Vasastan - Birkastan,Stockholms kommun,2021-10-20,6750000,5990000,Lägenhet,Bostadsrätt,2 ,58 ,False,2 av 6,True,1907,2588,3600
"Drejargatan 6, 2 tr",Vasastan - Birkastan,Stockholms kommun,2021-10-20,5700000,4975000,Lägenhet,Bostadsrätt,2 ,48 ,False,2,True,1928,2600,
Teknologgatan 8B,Norrmalm - City,Stockholms kommun,2021-10-20,9200000,8000000,Lägenhet,Bostadsrätt,2 ,64 ,False,2 av 3,True,1898,4008,4000
"Dannemoragatan 18, 4tr",Vasastan,Stockholms kommun,2021-10-20,3675000,3100000,Lägenhet,Bostadsrätt,2 ,36 ,True,4 av 5,True,1947,1885,
Hälsingegatan 3,Stockholm - Vasastan,Stockholms kommun,2021-10-20,4950000,4700000,Lägenhet,Andel i bostadsförening,2 ,47 ,,,,1899,1533,6400
Rödabergsgatan 5,Vasastan,Stockholms kommun,2021-10-20,6300000,5495000,Lägenhet,Bostadsrätt,2 ,59 ,,1,False,1929,3022,2600
Vanadisvägen 25,Vasastan,Stockholms kommun,2021-10-20,6200000,5750000,Lägenhet,Bostadsrätt,2 ,52 ,True,2,True,1911,2778,3600
"Hälsingegatan 19, 2tr",Vasastan - Odenplan,Stockholms kommun,2021-10-19,7875000,6495000,Lägenhet,Andel i bostadsförening,2 ,60 ,True,2 av 5,False,1898,2412,
"Surbrunnsgatan 26, 3,5tr",Vasastan,Stockholms kommun,2021-10-19,5900000,4895000,Lägenhet,Bostadsrätt,2 ,44 ,False,3,False,1907,1541,
"Rörstrandsgatan 2, 3 tr",Vasastan / Birkastan,Stockholms kommun,2021-10-19,7700000,6695000,Lägenhet,Bostadsrätt,2 ,67 ,,3 av 5,False,1919,642,5520
"Torsgatan 59, 5 tr",Vasastan - Sankt Eriksplan,Stockholms kommun,2021-10-19,8075000,6250000,Lägenhet,Bostadsrätt,2 ,56 ,True,5 av 6,True,1913,2352,5200
"Luntmakargatan 63, 3 tr mot gård",Vasastan - Norrmalm,Stockholms kommun,2021-10-19,5600000,4495000,Lägenhet,Bostadsrätt,2 ,46 ,True,3 av 5,True,1939,1636,
"Drejargatan 6, 5tr",Vasastan Birkastan,Stockholms kommun,2021-10-19,4800000,3895000,Lägenhet,Bostadsrätt,2 ,37 ,False,5 av 6,True,1929,2004,2880
Karlbergsvägen 37 A,Vasastan,Stockholms kommun,2021-10-19,5100000,4000000,Lägenhet,Andel i bostadsförening,2 ,40 ,,3 av 5,True,1899,1155,5000
Hälsingegatan 13A,Vasastan,Stockholms kommun,2021-10-19,4800000,3995000,Lägenhet,Andel i bostadsförening,2 ,39 ,,,,1899,1639,4300
"Frejgatan 45, 3,5tr",Vasastan - Sibirien,Stockholms kommun,2021-10-18,5800000,4750000,Lägenhet,Bostadsrätt,2 ,45 ,True,3,True,1927,2324,
Upplandsgatan 22,Vasastan - Odenplan,Stockholms kommun,2021-10-18,6200000,4395000,Lägenhet,Bostadsrätt,2 ,46 ,True,4 av 5,True,1880,1965,
"Emmy Rappes Gata 3, 4 tr",Vasastan Hagastaden,Stockholms kommun,2021-10-18,4700000,3950000,Lägenhet,Bostadsrätt,2 ,"41,5 ",True,4 av 12,True,2020,2477,
"Vanadisplan 2, 6 tr vindsvåning",Vasastan,Stockholms kommun,2021-10-18,7325000,5595000,Lägenhet,Bostadsrätt,2 ,"62,8 ",False,6 av 6,True,1925,2390,5400
Torsgatan 50,Vasastan,Stockholms kommun,2021-10-18,7500000,6250000,Lägenhet,Bostadsrätt,2 ,62 ,True,2 av 5,True,,1885,4900
"Vidargatan 4, 1 tr",Vasastan,Stockholms kommun,2021-10-18,8500000,6950000,Lägenhet,Bostadsrätt,2 ,67 ,,1 av 4,True,1905,2415,
Hälsingegatan 33,Stockholm - Vasastan/Norrmalm,Stockholms kommun,2021-10-17,4450000,3995000,Lägenhet,Bostadsrätt,2 ,"33,5 ",True,1,False,1924,2218,
Sigtunagatan 18,Vasastan - Vasaparken,Stockholms kommun,2021-10-15,7000000,5995000,Lägenhet,Bostadsrätt,2 ,60 ,True,1 av 5,True,1898,1943,11300
"Torsgatan 48B, 3tr",Vasastan - S:t Eriksplan,Stockholms kommun,2021-10-15,8600000,,Lägenhet,Bostadsrätt,2 ,70 ,,3,False,1912,473,
Gästrikegatan 18A,Vasastan,Stockholms kommun,2021-10-15,7100000,6195000,Lägenhet,Andel i bostadsförening,2 ,52 ,True,1 av 4,False,1901,1939,4250
Vikingagatan 14B,Vasastan Birkastan,Stockholms kommun,2021-10-15,6525000,5950000,Lägenhet,Bostadsrätt,2 ,59 ,False,,,1911,1657,
Tulegatan 42,Vasastan,Stockholms kommun,2021-10-15,4070000,4400000,Lägenhet,Bostadsrätt,2 ,31 ,False,11 av 12,True,1973,1754,
Atlasgatan 1,Vasastan,Stockholms kommun,2021-10-15,7050000,6350000,Lägenhet,Bostadsrätt,2 ,62 ,,1 av 5,True,1929,2661,4300
Rådmansgatan 78,Vasastan,Stockholms kommun,2021-10-15,6475000,5750000,Lägenhet,Bostadsrätt,2 ,54 ,,3 av 4,True,,1748,
"Robert Almströmsgatan 9b, 2tr",Vasastan - Birkastan,Stockholms kommun,2021-10-14,8700000,,Lägenhet,Bostadsrätt,2 ,65 ,True,2,True,1928,2711,
"Torbjörn Klockares gata 23, 1tr",Vasastan/Röda Bergen,Stockholms kommun,2021-10-14,4000000,3595000,Lägenhet,Bostadsrätt,2 ,36 ,,1 av 3,False,1924,2560,9336
"Roslagsgatan 47, 4 TR",Vasastan,Stockholms kommun,2021-10-14,4350000,4050000,Lägenhet,Bostadsrätt,2 ,42 ,False,4 av 6,True,1929,2300,2400
"Tomtebogatan 7, 2 tr",Vasastan,Stockholms kommun,2021-10-14,6850000,5595000,Lägenhet,Bostadsrätt,2 ,"58,9 ",,2 av 4,False,1903,1845,5520
"Gävlegatan 26, vån 4",Vasastan/Hagastaden,Stockholms kommun,2021-10-14,5100000,4495000,Lägenhet,Bostadsrätt,2 ,44 ,True,4 av 14,True,2017,2200,
"Karlbergsvägen 23, 2tr",Vasastan - Odenplan,Stockholms kommun,2021-10-13,8300000,7950000,Lägenhet,Bostadsrätt,2 ,70 ,True,2 av 5,True,1893,2972,
"Tre Liljor 5, 4 tr",Vasastan,Stockholms kommun,2021-10-13,5420000,4995000,Lägenhet,Bostadsrätt,2 ,52 ,True,4 av 4,True,1926,2629,
"Vanadisvägen 7B, 2TR",Vasastan,Stockholms kommun,2021-10-13,6200000,5495000,Lägenhet,Andel i bostadsförening,2 ,63 ,False,2 av 4,True,1929,2624,4000
"Upplandsgatan 25B, nb ö.g",Vasastan,Stockholms kommun,2021-10-13,5925000,4995000,Lägenhet,Andel i bostadsförening,2 ,54 ,False,,,1888,1860,10800
Tulegatan 42,Vasastan,Stockholms kommun,2021-10-13,4070000,3495000,Lägenhet,Bostadsrätt,2 ,31 ,False,11 av 12,True,1973,1377,
Hälsingehöjden 3,Vasastan,Stockholms kommun,2021-10-13,6900000,6000000,Lägenhet,Bostadsrätt,2 ,65 ,,2 av 5,True,1926,3262,
Hälsingegatan 17,Vasastan,Stockholms kommun,2021-10-13,4875000,4875000,Lägenhet,Bostadsrätt,2 ,38 ,,5 av 5,False,,1253,5400
"Emmy rappes gata 3, VÅN 6",Vasastaden,Stockholms kommun,2021-10-12,7300000,6995000,Lägenhet,Bostadsrätt,2 ,"66,8 ",False,6,True,2021,3977,
"Döbelnsgatan 67B, 5tr",Vasastan,Stockholms kommun,2021-10-12,5000000,3995000,Lägenhet,Bostadsrätt,2 ,"36,4 ",False,5 av 5,True,1888,1249,4600
"Norrtullsgatan 63, 2tr",Vasastan-Norrtull,Stockholms kommun,2021-10-12,5700000,5495000,Lägenhet,Bostadsrätt,2 ,56 ,True,2 av 6,True,1947,2799,4000
Birkagatan 25,Birkastan,Stockholms kommun,2021-10-12,8425000,7000000,Lägenhet,Andel i bostadsförening,2 ,65 ,,,,1904,2670,6000
Birkagatan 31,Vasastan - Birkastan,Stockholms kommun,2021-10-11,5650000,5650000,Lägenhet,Bostadsrätt,2 ,59 ,False,,,1904,2475,
"Tulegatan 31B, 1tr ö.g",Vasastan - City / Norrmalm,Stockholms kommun,2021-10-11,7500000,6295000,Lägenhet,Bostadsrätt,2 ,53 ,True,1 av 3,True,1896,2664,
Tomtebogatan 34,Vasastan - Birkastan,Stockholms kommun,2021-10-09,5750000,5750000,Lägenhet,Bostadsrätt,2 ,68 ,,,,1911,3918,
"Falugatan 16, 3 tr",Vasastan - Rödabergen,Stockholms kommun,2021-10-08,5850000,4495000,Lägenhet,Bostadsrätt,2 ,49 ,False,3 av 3,False,1925,2642,5000
"Västmannagatan 69, 1 tr",Vasastan Odenplan,Stockholms kommun,2021-10-08,5800000,5500000,Lägenhet,Bostadsrätt,2 ,45 ,False,1 av 5,True,1907,1605,
Karlbergsvägen 87B,Vasastan,Stockholms kommun,2021-10-08,7000000,5995000,Lägenhet,Bostadsrätt,2 ,51 ,True,3 av 5,True,1912,2485,5400
Tomtebogatan 29,Vasastan - Birkastan,Stockholms kommun,2021-10-07,4500000,,Lägenhet,Bostadsrätt,2 ,40 ,,1,True,1909,1928,
"Observatoriegatan 9, 2tr",Vasastan,Stockholms kommun,2021-10-07,6425000,5495000,Lägenhet,Andel i bostadsförening,2 ,49 ,True,2 av 4,True,1881,2373,7400
Karlbergsvägen 22,Vasastan,Stockholms kommun,2021-10-07,6250000,6250000,Lägenhet,Bostadsrätt,2 ,48 ,False,4 av 5,True,1991,2640,3800
"Sveavägen 126, 5 tr",Vasastan,Stockholms kommun,2021-10-07,5870000,4995000,Lägenhet,Bostadsrätt,2 ,53 ,True,5 av 6,True,1937,2553,5568
Karlbergsvägen 48,Vasastan,Stockholms kommun,2021-10-07,6450000,5995000,Lägenhet,Bostadsrätt,2 ,58 ,True,5 av 6,True,1920,2225,
Observatoriegatan 19,Vasastan,Stockholms kommun,2021-10-07,5200000,5195000,Lägenhet,Bostadsrätt,2 ,52 ,,,,1880,2563,5600
"Karlbergsvägen 10, 3tr",Vasastan,Stockholms kommun,2021-10-07,8995000,7450000,Lägenhet,Bostadsrätt,2 ,66 ,True,3 av 5,True,1883,0,
"Gävlegatan 26, vån 3",Hagastaden,Stockholms kommun,2021-10-06,3825000,,Lägenhet,Bostadsrätt,2 ,34 ,False,3 av 14,True,2017,1700,
"Kammakargatan 27, 3tr",Vasastan/Norrmalm,Stockholms kommun,2021-10-06,6225000,5695000,Lägenhet,Bostadsrätt,2 ,54 ,False,3 av 4,True,1866,2424,4250
Frejgatan 12A,Vasastan,Stockholms kommun,2021-10-06,5950000,4995000,Lägenhet,Bostadsrätt,2 ,49 ,True,1 av 3,False,1884,1471,
"Upplandsgatan 19A, 2tr.",Vasastan - Odenplan,Stockholms kommun,2021-10-05,6000000,4995000,Lägenhet,Bostadsrätt,2 ,35 ,True,2 av 4,True,1887,2404,
"Dalagatan 86A, 1tr",Vasastan,Stockholms kommun,2021-10-05,5320000,4495000,Lägenhet,Bostadsrätt,2 ,50 ,,1,True,1918,2886,
